,habit,disorder,void_volume,molecule_name,crystal_system,calculated_density,packing_coefficient,2theta_0,2theta_1,2theta_2,2theta_3,2theta_4,2theta_5,2theta_6,2theta_7,2theta_8,2theta_9,Fe,S,Y,W,Sn,Ni,Ag,Na,Er,P,Hg,N,Rh,F,Dy,Co,La,Tm,K,Nd,C,Pt,Ti,Rb,Ga,U,Sm,Ge,As,Sc,V,Lu,Gd,H,Mn,Yb,Cs,Th,Mg,Cr,I,Sb,Be,Ca,Ce,Al,In,Cd,Sr,Np,Eu,Ir,Tb,Pu,Re,Hf,Ru,Li,Au,Cu,B,Ho,Mo,Ba,Pd,Zn,Pb,Se,Pr,Nb,Cl,Br,Te,Zr,Bi,Si,O
6203,,0,57.738095238095234,cifs/NASREH_clean.cif,triclinic,0.8365412919121794,0.35161023092057575,11.879999999999999,11.9,11.86,11.92,6.12,11.84,8.780000000000001,6.1,8.76,6.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
6204,,0,59.257206208425714,cifs/NASRIL_clean.cif,triclinic,0.8517869521922601,0.33497021497021495,11.9,11.879999999999999,11.92,11.86,6.2,6.22,8.8,8.780000000000001,11.940000000000001,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
6205,,0,62.04212454212454,cifs/NASROR_clean.cif,triclinic,0.7761679413735167,0.3079469375322471,11.26,11.24,11.280000000000001,5.62,11.219999999999999,5.6,5.64,11.3,11.2,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,64
6206,,0,44.63229078613694,cifs/NATFAS_clean.cif,triclinic,1.3480928836346204,0.43266537681960565,9.9,9.02,9.04,9.92,9.879999999999999,9.0,9.06,9.940000000000001,9.86,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,128
6207,,0,35.57333333333334,cifs/NATHOH_ion_b.cif,triclinic,2.173267141232065,0.5367052460789616,7.1,7.12,7.08,7.140000000000001,7.42,7.4,7.0600000000000005,7.4399999999999995,7.16,7.38,0,0,0,0,0,0,0,4,0,16,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0,0,128
6208,,0,47.564908885663606,cifs/NATHUO_clean.cif,triclinic,1.076162403014214,0.4047720855183542,6.6,6.58,6.62,11.940000000000001,11.92,6.5600000000000005,11.96,6.640000000000001,11.9,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,48
6209,,0,82.4944976460128,cifs/NATKIF_clean.cif,triclinic,0.3454566755542148,0.15181859394913993,5.58,5.5600000000000005,5.6,10.56,10.54,5.54,7.74,10.58,7.76,10.52,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
6210,,0,63.09073724007561,cifs/NATKOL_clean.cif,triclinic,0.695832504647023,0.3038688093154324,6.8,7.78,6.82,7.76,6.78,7.800000000000001,6.84,7.74,6.76,7.82,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
6211,,0,32.052287581699346,cifs/NATNOM_charged.cif,triclinic,1.0524184887936385,0.4526779661016949,12.16,12.18,12.14,10.24,10.26,12.2,12.120000000000001,10.219999999999999,10.280000000000001,12.219999999999999,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20
6212,,0,17.92717086834734,cifs/NATXIR_clean.cif,triclinic,2.2999817604765522,0.5931818356833181,10.02,9.64,10.0,10.04,9.620000000000001,9.66,9.98,10.06,9.600000000000001,9.68,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
6213,,0,32.996242263483644,cifs/NATXOW_clean.cif,triclinic,2.370613759358216,0.5076942028161541,7.32,7.300000000000001,7.34,7.28,7.359999999999999,7.26,7.38,7.24,7.4,7.220000000000001,0,0,0,0,0,0,48,0,0,0,0,36,0,36,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
6214,,0,19.20923481025783,cifs/NATXUC_clean.cif,triclinic,2.7357025686935894,0.6010264111841012,5.74,5.76,5.72,5.78,5.7,5.8,6.88,5.68,6.9,6.86,0,0,0,0,0,0,80,0,0,0,0,44,0,100,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
6215,,0,25.392857142857146,cifs/NAVCAO_clean.cif,triclinic,1.9323814227145735,0.5465701137944565,9.18,9.16,9.2,9.14,9.219999999999999,9.120000000000001,11.879999999999999,11.9,9.24,11.86,16,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
6216,,0,23.717948717948715,cifs/NAVFUM_clean.cif,triclinic,2.0601824998672877,0.5928774928774929,9.940000000000001,9.92,9.96,9.9,12.68,12.66,9.98,9.879999999999999,12.7,11.56,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
6217,,0,60.0,cifs/NAVJAW01_clean.cif,triclinic,1.171134000303974,0.36203903048822833,6.76,6.74,6.78,6.72,6.8,6.7,6.82,11.7,6.68,11.719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
6218,,0,60.909090909090914,cifs/NAVJAW_clean.cif,triclinic,1.1752440576795682,0.3613346164912246,6.76,6.78,6.74,6.8,6.72,6.82,6.7,11.74,11.719999999999999,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
6219,,0,17.599999999999998,cifs/NAVLIG_clean.cif,triclinic,1.162216869413093,0.5497294806479575,10.16,10.18,10.14,10.2,10.120000000000001,21.44,21.42,10.219999999999999,10.100000000000001,21.46,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,,0,53.245541838134436,cifs/NAWDUN_clean.cif,triclinic,0.8426207752550058,0.3691679130580825,10.719999999999999,10.74,10.7,9.940000000000001,7.2,7.18,9.92,10.76,9.96,7.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
6221,,0,28.888888888888886,cifs/NAWHOL_clean.cif,triclinic,1.6497866091414366,0.525270413573701,9.42,9.440000000000001,9.4,9.46,10.26,10.24,10.280000000000001,9.379999999999999,9.48,10.219999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6222,,0,44.01282051282051,cifs/NAWKII_clean.cif,triclinic,0.947936604652698,0.43289007910856653,8.780000000000001,8.8,8.76,8.82,8.74,8.84,13.0,13.02,12.98,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6223,,0,44.14394110134475,cifs/NAWWOA_clean.cif,triclinic,1.115018016940609,0.44141097424412096,8.96,8.98,12.940000000000001,8.94,12.96,12.92,5.24,9.0,5.22,10.48,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6224,,0,49.839080459770116,cifs/NAWWUG_clean.cif,triclinic,1.112001304074268,0.4225975538730344,10.120000000000001,10.100000000000001,5.0,10.14,10.08,12.74,12.76,12.719999999999999,10.16,10.06,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6225,,0,69.78682170542636,cifs/NAWXER_clean.cif,triclinic,0.6650017382149594,0.26293424814179533,9.379999999999999,9.4,9.98,9.96,9.36,9.42,10.0,9.940000000000001,9.34,9.440000000000001,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32
6226,,0,14.531250000000002,cifs/NAXKOO01_SL.cif,triclinic,1.513723799544098,0.6358164348360427,12.26,12.24,12.280000000000001,12.219999999999999,12.3,12.2,12.32,12.18,12.34,17.6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6227,,0,16.47222222222222,cifs/NAXKOO02_clean.cif,triclinic,1.4680925646320198,0.5884524860253015,12.2,12.18,12.219999999999999,12.16,12.24,12.14,12.26,17.560000000000002,17.58,12.120000000000001,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
6228,,0,45.666666666666664,cifs/NAXKOO_clean.cif,triclinic,1.182679187380617,0.4466690935566072,8.52,8.54,8.5,8.56,8.48,8.58,8.46,8.6,17.1,17.12,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
6229,,0,29.527777777777775,cifs/NAXLII_clean.cif,triclinic,1.2305476894052576,0.5065582118722215,7.74,7.720000000000001,6.0,6.02,7.76,5.98,7.7,6.04,7.78,5.96,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16
6230,,0,63.48148148148148,cifs/NAYGUR_clean.cif,triclinic,0.7458310233475931,0.2955650732246477,6.9399999999999995,6.96,6.92,6.98,6.9,7.0,6.88,7.02,6.86,7.04,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,,0,57.11805555555556,cifs/NAYHAY_clean.cif,triclinic,1.0457336185438655,0.34244828452145526,7.2,7.18,7.220000000000001,7.16,7.24,7.140000000000001,7.26,7.12,7.28,7.1,0,12,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
6232,,0,16.78537511870845,cifs/NAYMOQ_clean.cif,triclinic,1.20971862976019,0.6144583188807955,7.800000000000001,7.82,7.78,7.84,7.76,7.859999999999999,11.08,11.100000000000001,11.06,7.74,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
6233,,0,24.862953138815207,cifs/NAYNIK_clean.cif,triclinic,1.7208410716334397,0.49414402978759414,5.02,5.04,5.0,5.06,17.200000000000003,17.22,5.08,20.060000000000002,17.18,20.04,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,,0,40.45189504373178,cifs/NAYPIM_clean.cif,triclinic,1.6834304940798097,0.4957768571773318,9.7,9.68,9.719999999999999,9.66,9.74,9.64,9.76,9.620000000000001,9.780000000000001,9.92,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6235,,0,50.63627730294397,cifs/NAYXOC_clean.cif,triclinic,1.109768973587634,0.39728599510422075,8.58,8.56,8.6,8.54,8.0,7.98,8.620000000000001,6.5,6.48,9.08,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
6236,,0,79.6051292489314,cifs/NAYZOE_clean.cif,triclinic,0.4989120569204702,0.19070524527460753,8.52,8.5,8.54,8.48,5.38,8.56,8.46,5.36,5.4,5.34,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6237,,0,39.66619318181818,cifs/NAYZUK_SL.cif,triclinic,1.3353831313405564,0.4509274563820018,8.08,8.06,8.1,8.04,8.120000000000001,8.02,8.14,8.0,8.16,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
6238,,0,55.20094007050529,cifs/NAZZEV_clean.cif,triclinic,1.0200849103218992,0.35927483974358976,6.66,6.68,6.640000000000001,6.7,6.62,6.72,6.6,6.74,6.58,6.76,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,144,0,0,0,0,0,8,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6239,,0,75.0159444127421,cifs/nchem.2258-s3_clean.cif,triclinic,0.5482076165344282,0.22209506115295544,5.34,5.36,8.82,8.8,5.32,5.38,8.84,8.780000000000001,5.3,8.86,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,26
6240,,0,16.22103386809269,cifs/ncomms11831_ncomms11831-s2_clean.cif,triclinic,1.570398759036885,0.6733235077376566,7.98,8.0,7.84,7.859999999999999,7.96,8.02,7.82,7.88,7.9399999999999995,7.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6241,,0,13.413547237076648,cifs/ncomms11831_ncomms11831-s3_clean.cif,triclinic,1.560666809866357,0.6743838763575606,7.96,7.9399999999999995,7.84,7.98,7.859999999999999,7.92,7.88,7.82,7.9,8.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6242,,0,33.076998915508234,cifs/ncomms7350-s2_clean.cif,triclinic,1.5243310274814665,0.4871598799024207,6.96,6.9399999999999995,6.98,6.92,7.0,6.9,7.02,7.88,6.88,7.9,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243,,0,37.56613756613756,cifs/NDAIAH_clean.cif,triclinic,1.544404051896783,0.4615780842654108,9.64,9.66,9.620000000000001,9.68,9.600000000000001,9.7,9.58,10.52,10.54,14.3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6244,,0,34.80669637480428,cifs/NEBNOZ_clean.cif,triclinic,1.1387618418020458,0.49245620764608106,6.82,6.8,6.84,6.78,7.300000000000001,6.86,7.28,7.32,6.76,7.26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16
6245,,0,19.8,cifs/NEBYOK_clean.cif,triclinic,1.5877518534550557,0.554327659917722,8.24,9.06,9.08,8.22,8.26,9.04,9.1,8.2,15.86,8.280000000000001,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6246,,0,28.060000000000002,cifs/NECZAY_clean.cif,triclinic,1.4837264301801332,0.5350848957914219,13.040000000000001,13.06,13.02,13.08,10.379999999999999,10.36,10.4,10.34,13.0,13.1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
6247,,0,29.33977455716586,cifs/NEDJAJ_clean.cif,triclinic,1.8366388895941221,0.5235922188094193,10.9,10.92,10.879999999999999,10.940000000000001,11.719999999999999,11.7,10.86,11.74,11.68,10.96,0,0,0,0,0,0,0,0,0,32,0,16,0,0,0,0,0,0,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,184
6248,,0,27.3989898989899,cifs/NEDLOZ_clean.cif,triclinic,1.4481572847718363,0.5523492963009092,10.0,10.02,9.98,10.04,9.96,10.06,9.940000000000001,12.32,10.08,9.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
6249,,0,38.40072970507753,cifs/NEDMEP_clean.cif,triclinic,1.6884517812102375,0.4166045066045066,11.7,11.68,12.780000000000001,11.719999999999999,11.66,12.8,12.76,12.82,11.74,11.64,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,48
6250,,0,46.73913043478261,cifs/NEDVOJ_charged.cif,triclinic,0.9187113948668345,0.4179342314935535,6.92,6.9399999999999995,6.9,6.96,6.88,6.98,6.86,7.0,5.7,6.84,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6251,,0,57.64683447749809,cifs/NEDVUP_clean.cif,triclinic,0.8831701964878443,0.36102583410565336,6.9,6.88,6.92,6.86,6.9399999999999995,6.84,6.96,6.82,6.98,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6252,,0,61.04166666666667,cifs/NEDWAW_clean.cif,triclinic,0.7561770206702579,0.329591979563985,6.72,6.7,6.74,6.68,6.76,6.66,6.78,7.26,7.28,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6253,,0,57.74162679425837,cifs/NEDWEA_clean.cif,triclinic,0.8573030559934276,0.3619568543451652,6.9,6.88,6.92,6.86,6.9399999999999995,6.84,6.96,6.82,7.62,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6254,,0,66.39130434782608,cifs/NEDWIE_clean.cif,triclinic,0.6827928293173432,0.28771761869304685,6.84,6.82,6.86,6.22,6.24,6.8,6.88,6.2,6.26,6.78,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6255,,0,33.93650793650794,cifs/NEDXOL_clean.cif,triclinic,1.198678809482916,0.47193270658090053,7.12,7.1,7.140000000000001,7.08,7.16,7.0600000000000005,7.18,7.04,12.54,12.56,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32
